config_file,strategy_name,portfolio_status,universe,tags,description,filter_count,filters,rank_count,rank,risk,stop_loss,take_profit,max_holding_bars,entry_every_n_bars,initial_atr_stop_mult,trailing_atr_mult,trailing_profit_activation
vn30_money_smt_hypotheses.json,bullish_divergence_flow_confirm_v1,research/shadow,VN100,"reversal,bullish_signal,positive_divergence,money_flow,smart_money_trace","Uptrend-only bullish technical signal plus positive RSI/MFI divergence, confirmed by money-flow quality after price reclaims MA20.",14,mkt_regime_state in [RISK_ON]; mkt_regime_score >= 42; data_quality_ok == true; bullish_technical_signal == true; bullish_positive_divergence == true; above_ma20 == true; above_ma50 == true; ma50_slope_10 >= -0.03; flow_quality_v2_score >= 56; flow_pure_score >= 52; distribution_pressure_score <= 55; smart_money_score_no_sector_delta >= -3; value_ratio_20 >= 0.9; DS20 <= 0.65,5,flow_quality_v2_score desc x1.3; flow_pure_score desc x1.0; pullback_quality_score desc x0.9; smart_money_score_no_sector_delta desc x0.8; rs_percentile_20 desc x0.6,exit_close_below_ma20=true; initial_atr_stop_mult=1.9; max_holding_bars=20; setup_type=BULLISH_DIVERGENCE_FLOW; stop_loss=0.055; take_profit=0.18; trailing_atr_mult=2.2; trailing_profit_activation=0.08; use_regime_exposure=true,0.055,0.18,20,,1.9,2.2,0.08
global_market_hypotheses.json,minervini_trend_template_v1,research/shadow,VN30,"minervini,sepa,stage2,trend_template,us_classic","Minervini SEPA / Trend Template: stock in Stage 2 uptrend — above MA20 & MA50, MA20 above MA50, both rising, within striking distance of 52w high (proxied by 20d high breakout candidate), top-quartile relative strength, low distribution.",10,"mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; above_ma20 == true; above_ma50 == true; ma20_slope_5 >= 0; ma50_slope_10 >= 0; rs_percentile_20 >= 0.7; distance_ma20 between [-0.02,0.08]; distribution_days_10 <= 1; smart_money_score >= 55",4,rs_percentile_20 desc x1.8; ma20_slope_5 desc x1.0; smart_money_score desc x0.8; edge_score desc x0.6,initial_atr_stop_mult=2.5; max_holding_bars=60; stop_loss=0.08; take_profit=0.3; trailing_atr_mult=3.0; trailing_profit_activation=0.1; use_regime_exposure=true,0.08,0.3,60,,2.5,3.0,0.1
global_market_hypotheses.json,oneil_canslim_base_breakout_v1,research/shadow,VN30,"oneil,canslim,base_breakout,us_classic","O'Neil CAN SLIM-style base breakout: cup/handle proxy via accumulation_days then 20d breakout with ≥1.4× volume surge, market in uptrend, top-RS leader, institutional sponsorship via smart money score.",10,"mkt_regime_state in [RISK_ON,NEUTRAL]; mkt_regime_score >= 55; breakout_20 == true; value_ratio_20 >= 1.4; rs_percentile_20 >= 0.7; accumulation_days_10 >= 2; distribution_days_10 <= 1; above_ma50 == true; smart_money_score >= 60; CHDM50 >= 45",4,value_ratio_20 desc x1.5; rs_percentile_20 desc x1.2; smart_money_score desc x1.0; accumulation_days_10 desc x0.6,initial_atr_stop_mult=2.0; max_holding_bars=40; stop_loss=0.07; take_profit=0.25; trailing_atr_mult=2.8; trailing_profit_activation=0.08; use_regime_exposure=true,0.07,0.25,40,,2.0,2.8,0.08
global_market_hypotheses.json,darvas_box_breakout_v1,research/shadow,VN30,"darvas,box_breakout,us_classic","Darvas Box: stock builds a tight box (DS20 low = consolidation), breaks out of 20d high on volume, market trending. Box quality proxied by DS20 ≤ 0.45 (low distribution = clean base).",7,mkt_regime_state not_in [RISK_OFF]; breakout_20 == true; DS20 <= 0.45; value_ratio_20 >= 1.25; above_ma50 == true; rs_percentile_20 >= 0.55; distribution_days_10 <= 2,3,value_ratio_20 desc x1.4; rs_percentile_20 desc x1.0; DS20 asc x0.8,initial_atr_stop_mult=2.0; max_holding_bars=35; stop_loss=0.07; take_profit=0.22; trailing_atr_mult=2.5; trailing_profit_activation=0.08; use_regime_exposure=true,0.07,0.22,35,,2.0,2.5,0.08
global_market_hypotheses.json,weinstein_stage2_breakout_v1,research/shadow,VN30,"weinstein,stage_analysis,stage2_breakout,us_classic","Stan Weinstein Stage 2: price crosses above flat/rising 30-week MA (proxied by MA50 daily) with volume expansion, exits Stage 1 base. Filter: must be above MA50, MA50 turning up, healthy market breadth.",8,"mkt_regime_state not_in [RISK_OFF]; mkt_CHDM20 > 45; above_ma50 == true; ma50_slope_10 >= 0; distance_ma50 between [0.0,0.06]; value_ratio_20 >= 1.2; rs_percentile_20 >= 0.55; distribution_days_10 <= 1",3,ma50_slope_10 desc x1.5; value_ratio_20 desc x1.0; rs_percentile_20 desc x1.0,initial_atr_stop_mult=2.5; max_holding_bars=80; stop_loss=0.08; take_profit=0.35; trailing_atr_mult=3.2; trailing_profit_activation=0.12; use_regime_exposure=true,0.08,0.35,80,,2.5,3.2,0.12
global_market_hypotheses.json,antonacci_dual_momentum_v1,research/shadow,VN30,"antonacci,dual_momentum,rotation,monthly,us_classic","Gary Antonacci Dual Momentum: relative momentum (top RS in universe) + absolute momentum (above long-term MA = market not in RISK_OFF). Monthly rotation, hold top-N until next rebalance.",5,mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; above_ma50 == true; rs_percentile_20 >= 0.7; distribution_days_10 <= 2,3,rs_percentile_20 desc x2.0; edge_score desc x1.0; smart_money_score desc x0.6,entry_every_n_bars=20; max_holding_bars=20; stop_loss=0.12; take_profit=0.4; use_regime_exposure=true,0.12,0.4,20,20,,,
global_market_hypotheses.json,fiftytwo_week_high_momentum_v1,research/shadow,VN30,"academic,52_week_high,momentum,us_classic",Jegadeesh-Titman / George-Hwang 52-week-high anomaly: stocks near 52w high outperform. Proxy via breakout_20 (touching new highs) + top RS percentile. Quarterly rebalance equivalent: hold ~60 bars.,5,mkt_regime_state not_in [RISK_OFF]; breakout_20 == true; above_ma50 == true; rs_percentile_20 >= 0.75; distribution_days_10 <= 2,2,rs_percentile_20 desc x2.0; value_ratio_20 desc x0.8,initial_atr_stop_mult=2.8; max_holding_bars=60; stop_loss=0.1; take_profit=0.3; trailing_atr_mult=3.0; use_regime_exposure=true,0.1,0.3,60,,2.8,3.0,
global_market_hypotheses.json,turtle_donchian_20d_breakout_v1,research/shadow,VN30,"turtle,donchian,trend_following,breakout,us_classic",Richard Dennis Turtle System 1: enter on 20-day Donchian channel breakout. Pure trend-following — no RS or fundamental filter; only regime guard + position-level ATR risk. Long-only adaptation for HOSE.,3,mkt_regime_state not_in [RISK_OFF]; breakout_20 == true; data_quality_ok == true,2,value_ratio_20 desc x1.0; rs_percentile_20 desc x0.8,initial_atr_stop_mult=2.0; max_holding_bars=60; stop_loss=0.1; take_profit=0.4; trailing_atr_mult=2.0; trailing_profit_activation=0.06; use_regime_exposure=true,0.1,0.4,60,,2.0,2.0,0.06
global_market_hypotheses.json,connors_rsi2_mean_reversion_v1,research/shadow,VN30,"connors,rsi2,mean_reversion,short_term,us_classic","Larry Connors short-term mean reversion: stock in long-term uptrend (above MA50) but pulls back sharply below MA20 (proxy for RSI2 oversold). Buy the dip in uptrend, exit on reversion to MA20.",7,"mkt_regime_state not_in [RISK_OFF]; above_ma50 == true; ma50_slope_10 >= 0; distance_ma20 between [-0.08,-0.02]; rs_percentile_20 >= 0.5; distribution_days_10 <= 2; DS20 not_up",3,distance_ma20 asc x1.5; pullback_quality_score desc x1.0; smart_money_score desc x0.6,initial_atr_stop_mult=1.5; max_holding_bars=8; stop_loss=0.05; take_profit=0.08; use_regime_exposure=false,0.05,0.08,8,,1.5,,
global_market_hypotheses.json,faber_gtaa_trend_filter_v1,research/shadow,VN30,"faber,gtaa,trend_filter,monthly,us_classic",Meb Faber GTAA: only hold stocks above their 10-month MA (proxied by MA200 daily ≈ above_ma50 + above_ma20 + sustained slope). Monthly rebalance; cash when filter fails.,6,mkt_regime_state not_in [RISK_OFF]; above_ma20 == true; above_ma50 == true; ma50_slope_10 >= 0; rs_percentile_20 >= 0.55; distribution_days_10 <= 2,3,ma50_slope_10 desc x1.5; rs_percentile_20 desc x1.0; edge_score desc x0.8,entry_every_n_bars=20; max_holding_bars=20; stop_loss=0.1; take_profit=0.25; use_regime_exposure=true,0.1,0.25,20,20,,,
global_market_hypotheses.json,wyckoff_spring_accumulation_v1,research/shadow,VN30,"wyckoff,spring,accumulation,reversal,us_classic","Wyckoff Spring: shake-out below box low followed by reclaim. Proxy: deep distance_ma20 dip, accumulation_days rising, smart money turning up (delta ≥ 0), volume confirming on reclaim.",9,"mkt_regime_state not_in [RISK_OFF]; above_ma50 == true; distance_ma20 between [-0.06,0.0]; accumulation_days_10 >= 2; distribution_days_10 <= 1; smart_money_score_no_sector_delta >= 0; value_ratio_20 >= 1.1; DS20 not_up; CHDM03 up",4,smart_money_score_no_sector_delta desc x1.5; accumulation_days_10 desc x1.0; value_ratio_20 desc x0.8; pullback_quality_score desc x0.6,initial_atr_stop_mult=1.8; max_holding_bars=25; stop_loss=0.06; take_profit=0.2; trailing_atr_mult=2.5; trailing_profit_activation=0.07; use_regime_exposure=true,0.06,0.2,25,,1.8,2.5,0.07
sector_rotation_hypotheses.json,breakout_market_cycle_defensive_v1,research/shadow,WIDE,"breakout,accumulation,market_cycle,defensive_gate",[Experiment C] breakout_after_accumulation_v3 + market-cycle defensive gate only. Blocks v2 market MARKDOWN/DISTRIBUTION/RISK_OFF but does not require a strong sector.,18,"mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; data_quality_ok == true; breakout_20 == true; above_ma20 == true; above_ma50 == true; ma20_slope_5 >= 0; ma50_slope_10 >= -0.02; value_ratio_20 >= 1.1; smart_money_score_no_sector >= 58; smart_money_score_no_sector_delta >= 0; rs_percentile_20 >= 0.58; accumulation_days_10 >= 1; distribution_days_10 <= 1; CHDM50 >= 45; DS20 <= 0.55",4,edge_score_no_sector desc x1.5; value_ratio_20 desc x1.0; smart_money_score_no_sector_delta desc x0.8; rs_percentile_20 desc x0.8,initial_atr_stop_mult=2.3; max_holding_bars=45; stop_loss=0.09; take_profit=0.35; trailing_atr_mult=2.8; trailing_profit_activation=0.1; use_regime_exposure=true,0.09,0.35,45,,2.3,2.8,0.1
sector_rotation_hypotheses.json,breakout_sector_anti_risk_v1,research/shadow,WIDE,"breakout,accumulation,sector_rotation,anti_risk","[Experiment D] breakout_after_accumulation_v3 + defensive market/sector anti-risk. Blocks market and sector MARKDOWN/DISTRIBUTION, but does not require sector EARLY_MARKUP/MARKUP.",19,"mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; sl1_state not_in [MARKDOWN,DISTRIBUTION]; data_quality_ok == true; breakout_20 == true; above_ma20 == true; above_ma50 == true; ma20_slope_5 >= 0; ma50_slope_10 >= -0.02; value_ratio_20 >= 1.1; smart_money_score_no_sector >= 58; smart_money_score_no_sector_delta >= 0; rs_percentile_20 >= 0.58; accumulation_days_10 >= 1; distribution_days_10 <= 1; CHDM50 >= 45; DS20 <= 0.55",4,edge_score_no_sector desc x1.5; value_ratio_20 desc x1.0; smart_money_score_no_sector_delta desc x0.8; rs_percentile_20 desc x0.8,initial_atr_stop_mult=2.3; max_holding_bars=45; stop_loss=0.09; take_profit=0.35; trailing_atr_mult=2.8; trailing_profit_activation=0.1; use_regime_exposure=true,0.09,0.35,45,,2.3,2.8,0.1
sector_rotation_hypotheses.json,breakout_sector_soft_rank_v1,research/shadow,WIDE,"breakout,accumulation,sector_rotation,soft_rank",[Experiment E] breakout_after_accumulation_v3 + sector context as soft ranking only. Blocks market/sector down phases and gives a small boost to stronger sector RS.,19,"mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; sl1_state not_in [MARKDOWN,DISTRIBUTION]; data_quality_ok == true; breakout_20 == true; above_ma20 == true; above_ma50 == true; ma20_slope_5 >= 0; ma50_slope_10 >= -0.02; value_ratio_20 >= 1.1; smart_money_score_no_sector >= 58; smart_money_score_no_sector_delta >= 0; rs_percentile_20 >= 0.58; accumulation_days_10 >= 1; distribution_days_10 <= 1; CHDM50 >= 45; DS20 <= 0.55",5,edge_score_no_sector desc x1.5; value_ratio_20 desc x1.0; smart_money_score_no_sector_delta desc x0.8; rs_percentile_20 desc x0.8; sl1_rs_rank_20d desc x0.25,initial_atr_stop_mult=2.3; max_holding_bars=45; stop_loss=0.09; take_profit=0.35; trailing_atr_mult=2.8; trailing_profit_activation=0.1; use_regime_exposure=true,0.09,0.35,45,,2.3,2.8,0.1
sector_rotation_hypotheses.json,breakout_with_rotation_gate_v1,research/shadow,WIDE,"breakout,accumulation,rotation_gate",[Experiment A] Clone of breakout_after_accumulation_v3 + rotation gate: sector L1 must be in EARLY_MARKUP or MARKUP. Tests whether adding top-down sector context lifts the best core strategy.,17,"mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 50; data_quality_ok == true; sl1_state in [EARLY_MARKUP,MARKUP]; breakout_20 == true; above_ma20 == true; above_ma50 == true; ma20_slope_5 >= 0; ma50_slope_10 >= -0.02; value_ratio_20 >= 1.1; smart_money_score_no_sector >= 58; smart_money_score_no_sector_delta >= 0; rs_percentile_20 >= 0.58; accumulation_days_10 >= 1; distribution_days_10 <= 1; CHDM50 >= 45; DS20 <= 0.55",5,edge_score_no_sector desc x1.5; sl1_rs_rank_20d desc x0.8; value_ratio_20 desc x1.0; smart_money_score_no_sector_delta desc x0.8; rs_percentile_20 desc x0.8,initial_atr_stop_mult=2.3; max_holding_bars=45; stop_loss=0.09; take_profit=0.35; trailing_atr_mult=2.8; trailing_profit_activation=0.1; use_regime_exposure=true,0.09,0.35,45,,2.3,2.8,0.1
sector_rotation_hypotheses.json,rotation_sector_leader_v2,research/shadow,WIDE,"rotation,sector_state,tightened","[Experiment B] Tightened v1: only EARLY_MARKUP, RS rank top quartile, breakout_20 trigger required.",15,"mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; sl1_state == EARLY_MARKUP; sl1_rs_rank_20d >= 0.75; sl1_chdm_50 between [35,70]; sl1_ds_20 <= 0.45; breakout_20 == true; data_quality_ok == true; above_ma50 == true; ma50_slope_10 >= -0.01; smart_money_score_no_sector >= 60; rs_percentile_20 >= 0.65; value_ratio_20 >= 1.1; distribution_days_10 <= 1; CHDM50 >= 45",4,edge_score_no_sector desc x1.2; sl1_rs_rank_20d desc x1.0; sl1_rs_20d desc x0.8; value_ratio_20 desc x0.6,initial_atr_stop_mult=2.2; max_holding_bars=35; stop_loss=0.08; take_profit=0.28; trailing_atr_mult=2.6; trailing_profit_activation=0.08; use_regime_exposure=true,0.08,0.28,35,,2.2,2.6,0.08
sector_rotation_hypotheses.json,rotation_sector_leader_v1,research/shadow,WIDE,"rotation,sector_state,top_down,money_cycle,smart_money_trace","Top-down: enter stocks whose ICB-L1 sector is in EARLY_MARKUP/MARKUP with strong cross-sector RS, market regime not RISK_OFF, plus bottom-up smart-money confirmation.",14,"mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; sl1_state in [EARLY_MARKUP,MARKUP]; sl1_rs_rank_20d >= 0.6; sl1_chdm_50 between [30,80]; sl1_ds_20 <= 0.5; data_quality_ok == true; above_ma50 == true; ma50_slope_10 >= -0.01; smart_money_score_no_sector >= 55; rs_percentile_20 >= 0.55; value_ratio_20 >= 1.0; distribution_days_10 <= 1; CHDM50 >= 40",4,edge_score_no_sector desc x1.2; sl1_rs_rank_20d desc x1.0; sl1_rs_20d desc x0.8; smart_money_score_no_sector_delta desc x0.6,initial_atr_stop_mult=2.2; max_holding_bars=40; stop_loss=0.08; take_profit=0.28; trailing_atr_mult=2.6; trailing_profit_activation=0.08; use_regime_exposure=true,0.08,0.28,40,,2.2,2.6,0.08
sector_rotation_hypotheses.json,rotation_early_entry_v1,research/shadow,WIDE,"rotation,sector_state,early_entry,money_cycle,smart_money_trace",Aggressive timing: enter when sector just flips to EARLY_MARKUP (sl1_state up vs prev day) with reclaim_ma20 and accumulation footprint.,12,"mkt_risk_state_v2 not_in [RISK_OFF]; sl1_state in [EARLY_MARKUP,ACCUMULATION]; sl1_rs_rank_20d >= 0.5; sl1_ds_20 <= 0.55; data_quality_ok == true; above_ma50 == true; reclaim_ma20 == true; smart_money_score_no_sector >= 52; accumulation_days_10 >= 1; distribution_days_10 <= 2; CHDM50 >= 35; DS20 <= 0.6",4,edge_score_no_sector desc x1.0; sl1_rs_20d desc x1.0; pullback_quality_score desc x0.6; accumulation_distribution_score desc x0.6,initial_atr_stop_mult=2.0; max_holding_bars=30; stop_loss=0.07; take_profit=0.22; trailing_atr_mult=2.4; trailing_profit_activation=0.06; use_regime_exposure=true,0.07,0.22,30,,2.0,2.4,0.06
oil_gas_rotation_hypotheses.json,oil_gas_smart_money_recovery_v1,research/shadow,VN100,"oil_gas,theme_rotation,smart_money,recovery","Oil/gas recovery rotation: smart money, value expansion, and relative strength while the broader market may still be fragile.",9,"symbol in [BSR,OIL,PLX,PVB,PVC,PVD,PVS,GAS,PVT]; data_quality_ok == true; above_ma20 == true; rs_percentile_20 >= 0.55; value_ratio_20 >= 1.2; smart_money_score >= 58; DS20 <= 0.35; distribution_days_10 <= 2; edge_score >= 65",5,edge_score desc x1.5; smart_money_score desc x1.2; value_ratio_20 desc x1.0; rs_percentile_20 desc x1.0; DS20 asc x0.5,initial_atr_stop_mult=2.0; max_holding_bars=25; stop_loss=0.08; take_profit=0.22; trailing_atr_mult=2.5; trailing_profit_activation=0.07,0.08,0.22,25,,2.0,2.5,0.07
oil_gas_rotation_hypotheses.json,oil_gas_breakout_rotation_v1,research/shadow,VN100,"oil_gas,theme_rotation,breakout,volume_expansion",Oil/gas breakout rotation after visible money-flow expansion.,9,"symbol in [BSR,OIL,PLX,PVB,PVC,PVD,PVS,GAS,PVT]; data_quality_ok == true; breakout_20 == true; above_ma20 == true; rs_percentile_20 >= 0.65; value_ratio_20 >= 1.4; smart_money_score >= 55; DS20 <= 0.4; distribution_days_10 <= 2",5,edge_score desc x1.4; value_ratio_20 desc x1.2; smart_money_score desc x1.0; rs_percentile_20 desc x1.0; CHDM50 desc x0.4,initial_atr_stop_mult=2.0; max_holding_bars=30; stop_loss=0.07; take_profit=0.25; trailing_atr_mult=2.4; trailing_profit_activation=0.08,0.07,0.25,30,,2.0,2.4,0.08
oil_gas_rotation_hypotheses.json,oil_gas_quality_recovery_v2,research/shadow,VN100,"oil_gas,theme_rotation,quality_recovery,smart_money","Narrower oil/gas recovery sleeve: only liquid/active leaders with stronger RS, smart money, and lower distribution.",9,"symbol in [BSR,GAS,PVD,PVT]; data_quality_ok == true; above_ma20 == true; rs_percentile_20 >= 0.65; value_ratio_20 >= 1.3; smart_money_score >= 60; DS20 <= 0.25; distribution_days_10 <= 1; edge_score >= 70",5,edge_score desc x1.5; smart_money_score desc x1.2; rs_percentile_20 desc x1.0; value_ratio_20 desc x0.8; DS20 asc x0.6,initial_atr_stop_mult=2.0; max_holding_bars=22; stop_loss=0.075; take_profit=0.22; trailing_atr_mult=2.3; trailing_profit_activation=0.07,0.075,0.22,22,,2.0,2.3,0.07
oil_gas_rotation_hypotheses.json,oil_gas_leader_breakout_v2,research/shadow,VN100,"oil_gas,theme_rotation,leader_breakout,volume_expansion",Narrow oil/gas leader breakout: price confirms a 20-day breakout with strong sector-relative flow.,9,"symbol in [BSR,GAS,PVD,PVT]; data_quality_ok == true; breakout_20 == true; above_ma20 == true; rs_percentile_20 >= 0.7; value_ratio_20 >= 1.5; smart_money_score >= 58; DS20 <= 0.3; distribution_days_10 <= 1",5,edge_score desc x1.4; value_ratio_20 desc x1.1; rs_percentile_20 desc x1.0; smart_money_score desc x1.0; CHDM50 desc x0.4,initial_atr_stop_mult=2.0; max_holding_bars=25; stop_loss=0.07; take_profit=0.25; trailing_atr_mult=2.4; trailing_profit_activation=0.08,0.07,0.25,25,,2.0,2.4,0.08
theme_flow_hypotheses.json,theme_flow_recovery_v1,research/shadow,VN100,"theme_flow,smart_money,recovery,market_wide",Market-wide recovery flow: smart-money surge plus value expansion and improving RS while price has reclaimed MA20.,9,data_quality_ok == true; above_ma20 == true; rs_percentile_20 >= 0.58; value_ratio_20 >= 1.25; smart_money_score >= 60; smart_money_score_delta >= 0; DS20 <= 0.35; distribution_days_10 <= 2; edge_score >= 68,6,edge_score desc x1.5; smart_money_score_delta desc x1.2; smart_money_score desc x1.0; value_ratio_20 desc x0.9; rs_percentile_20 desc x0.9; DS20 asc x0.5,initial_atr_stop_mult=2.0; max_holding_bars=25; stop_loss=0.08; take_profit=0.24; trailing_atr_mult=2.4; trailing_profit_activation=0.07,0.08,0.24,25,,2.0,2.4,0.07
theme_flow_hypotheses.json,theme_flow_breakout_v1,research/shadow,VN100,"theme_flow,breakout,smart_money,market_wide",Market-wide breakout flow: 20-day breakout confirmed by smart money and value expansion.,8,data_quality_ok == true; breakout_20 == true; above_ma20 == true; rs_percentile_20 >= 0.65; value_ratio_20 >= 1.35; smart_money_score >= 58; DS20 <= 0.4; distribution_days_10 <= 2,5,edge_score desc x1.4; value_ratio_20 desc x1.1; smart_money_score desc x1.0; smart_money_score_delta desc x0.8; rs_percentile_20 desc x1.0,initial_atr_stop_mult=2.0; max_holding_bars=30; stop_loss=0.075; take_profit=0.25; trailing_atr_mult=2.5; trailing_profit_activation=0.08,0.075,0.25,30,,2.0,2.5,0.08
theme_flow_hypotheses.json,theme_flow_sector_leader_v1,research/shadow,VN100,"theme_flow,sector_leader,smart_money,market_wide",Market-wide theme leader: stock-level flow plus sector/top-down confirmation as a filter.,12,"data_quality_ok == true; mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; sl1_state not_in [MARKDOWN,DISTRIBUTION]; sl1_rs_rank_20d >= 0.55; above_ma20 == true; rs_percentile_20 >= 0.6; value_ratio_20 >= 1.2; smart_money_score_no_sector >= 58; smart_money_score_no_sector_delta >= 0; DS20 <= 0.4; distribution_days_10 <= 2",5,edge_score_no_sector desc x1.4; smart_money_score_no_sector_delta desc x1.0; sl1_rs_rank_20d desc x0.8; value_ratio_20 desc x0.8; rs_percentile_20 desc x0.8,initial_atr_stop_mult=2.1; max_holding_bars=30; stop_loss=0.08; take_profit=0.26; trailing_atr_mult=2.5; trailing_profit_activation=0.08,0.08,0.26,30,,2.1,2.5,0.08
theme_flow_hypotheses.json,theme_flow_leader_quality_v2,research/shadow,VN100,"theme_flow,leader_quality,smart_money,market_wide",Strict market-wide leader flow: smart-money expansion only when the stock is already a structural leader above MA20/MA50.,15,"data_quality_ok == true; mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; above_ma20 == true; above_ma50 == true; ma20_slope_5 >= 0; ma50_slope_10 >= -0.01; rs_percentile_20 >= 0.75; value_ratio_20 >= 1.3; smart_money_score_no_sector >= 65; smart_money_score_no_sector_delta >= 2; accumulation_days_10 >= 1; distribution_days_10 <= 1; CHDM50 >= 45; DS20 <= 0.3",5,edge_score_no_sector desc x1.5; smart_money_score_no_sector_delta desc x1.2; rs_percentile_20 desc x1.0; value_ratio_20 desc x0.9; CHDM50 desc x0.5,initial_atr_stop_mult=2.1; max_holding_bars=30; stop_loss=0.075; take_profit=0.26; trailing_atr_mult=2.6; trailing_profit_activation=0.08,0.075,0.26,30,,2.1,2.6,0.08
theme_flow_hypotheses.json,theme_flow_shock_reclaim_v2,research/shadow,VN100,"theme_flow,shock_reclaim,smart_money,market_wide","Very selective reclaim burst: large smart-money/value shock after reclaiming MA20, intended to catch early theme turns without buying every weak bounce.",9,data_quality_ok == true; above_ma20 == true; rs_percentile_20 >= 0.7; value_ratio_20 >= 1.8; smart_money_score >= 68; smart_money_score_delta >= 8; distribution_days_10 <= 1; DS20 <= 0.25; edge_score >= 80,5,edge_score desc x1.5; smart_money_score_delta desc x1.3; value_ratio_20 desc x1.1; rs_percentile_20 desc x0.9; DS20 asc x0.5,initial_atr_stop_mult=2.0; max_holding_bars=18; stop_loss=0.08; take_profit=0.24; trailing_atr_mult=2.3; trailing_profit_activation=0.07,0.08,0.24,18,,2.0,2.3,0.07
theme_flow_hypotheses.json,theme_flow_breakout_quality_v2,research/shadow,VN100,"theme_flow,breakout_quality,smart_money,market_wide","Strict breakout flow: 20-day breakout, strong RS, strong volume, and non-risk-off market context.",13,"data_quality_ok == true; mkt_risk_state_v2 not_in [RISK_OFF]; mkt_regime_v2 not_in [MARKDOWN,DISTRIBUTION]; breakout_20 == true; above_ma20 == true; above_ma50 == true; rs_percentile_20 >= 0.75; value_ratio_20 >= 1.5; smart_money_score_no_sector >= 62; smart_money_score_no_sector_delta >= 0; accumulation_days_10 >= 1; distribution_days_10 <= 1; DS20 <= 0.35",5,edge_score_no_sector desc x1.4; value_ratio_20 desc x1.1; smart_money_score_no_sector_delta desc x1.0; rs_percentile_20 desc x1.0; CHDM50 desc x0.4,initial_atr_stop_mult=2.1; max_holding_bars=35; stop_loss=0.075; take_profit=0.28; trailing_atr_mult=2.6; trailing_profit_activation=0.08,0.075,0.28,35,,2.1,2.6,0.08
qmv_ichimoku_turtle_hypotheses.json,qmv_ichimoku_perfect_bull_v1,research/shadow,VN100,"qmv,ichimoku,perfect_bullish,trend_following","San Yaku Kouten style bullish alignment: TK bull, price above cloud, current/future cloud green, Chikou free. Entry only on the first alignment bar.",7,mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 55; ich_perfect_bullish_signal == true; ich_no_chase == true; rs_percentile_20 >= 0.6; distribution_days_10 <= 2; data_quality_ok == true,4,rs_percentile_20 desc x1.0; smart_money_score desc x0.8; value_ratio_20 desc x0.6; ich_kijun_distance asc x0.4,initial_atr_stop_mult=2.0; max_holding_bars=80; stop_loss=0.08; take_profit=0.35; trailing_atr_mult=2.5; trailing_profit_activation=0.08; use_regime_exposure=true,0.08,0.35,80,,2.0,2.5,0.08
qmv_ichimoku_turtle_hypotheses.json,qmv_ichimoku_kijun_bounce_v1,research/shadow,VN100,"qmv,ichimoku,kijun_bounce,pullback,trend_following",Kijun pullback/bounce in bullish cloud regime. Designed to catch continuation after a healthy pullback rather than chase extended breakouts.,9,mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 55; ich_kijun_bounce == true; ich_tk_bull == true; ich_chikou_free == true; ich_future_green == true; rs_percentile_20 >= 0.55; smart_money_score >= 50; data_quality_ok == true,4,smart_money_score desc x1.0; rs_percentile_20 desc x0.8; close_location desc x0.5; ich_kijun_distance asc x0.5,initial_atr_stop_mult=1.8; max_holding_bars=45; stop_loss=0.07; take_profit=0.25; trailing_atr_mult=2.2; trailing_profit_activation=0.07; use_regime_exposure=true,0.07,0.25,45,,1.8,2.2,0.07
qmv_ichimoku_turtle_hypotheses.json,qmv_turtle_ichimoku_breakout_v1,research/shadow,VN100,"qmv,turtle,donchian,ichimoku,breakout,trend_following",Turtle Donchian breakout filtered by Ichimoku battlefield: breakout above prior 55-day high while price is above cloud and Chikou confirms trend strength.,9,mkt_regime_state not_in [RISK_OFF]; mkt_regime_score >= 55; breakout_55 == true; ich_price_above_cloud == true; ich_tk_bull == true; ich_chikou_free == true; ich_future_green == true; value_ratio_20 >= 1.05; data_quality_ok == true,3,value_ratio_20 desc x1.0; rs_percentile_20 desc x0.9; smart_money_score desc x0.6,initial_atr_stop_mult=2.0; max_holding_bars=90; stop_loss=0.1; take_profit=0.45; trailing_atr_mult=2.5; trailing_profit_activation=0.08; use_regime_exposure=true,0.1,0.45,90,,2.0,2.5,0.08
